0.862818	0.862818
0.857833	0.857833
0.853896	0.853896
0.850959	0.850959
0.848975	0.848975
0.847894	0.847894
0.847667	0.847667
0.848247	0.848247
0.849584	0.849584
0.85163	0.85163
0.854336	0.854336
0.857654	0.857654
0.861535	0.861535
0.86593	0.86593
0.870792	0.870792
0.876071	0.876071
0.881719	0.881719
0.887687	0.887687
0.893926	0.893926
0.900388	0.900388
0.907017	0.907017
0.913756	0.913756
0.920545	0.920545
0.927328	0.927328
0.934046	0.934046
0.94064	0.94064
0.947054	0.947054
0.953227	0.953227
0.959104	0.959104
0.964624	0.964624
0.969731	0.969731
0.974366	0.974366
0.978471	0.978471
0.981988	0.981988
0.984859	0.984859
0.987025	0.987025
0.988429	0.988429
0.989044	0.989044
0.988933	0.988933
0.988172	0.988172
0.986838	0.986838
0.985007	0.985007
0.982755	0.982755
0.98016	0.98016
0.977298	0.977298
0.974246	0.974246
0.97108	0.97108
0.967877	0.967877
0.964713	0.964713
0.961665	0.961665
0.958809	0.958809
0.956223	0.956223
0.953983	0.953983
0.952165	0.952165
0.950854	0.950854
0.950254	0.950254
0.950659	0.950659
0.952364	0.952364
0.955665	0.955665
0.960857	0.960857
0.968238	0.968238
0.978101	0.978101
0.990745	0.990745
1.00646	1.00646
1.02555	1.02555
1.04831	1.04831
1.07503	1.07503
1.106	1.106
1.1415	1.1415
1.18114	1.18114
1.22389	1.22389
1.2687	1.2687
1.31452	1.31452
1.3603	1.3603
1.40499	1.40499
1.44754	1.44754
1.4869	1.4869
1.52201	1.52201
1.55184	1.55184
1.57533	1.57533
1.59142	1.59142
1.59909	1.59909
1.59815	1.59815
1.58948	1.58948
1.57402	1.57402
1.5527	1.5527
1.52648	1.52648
1.49629	1.49629
1.46307	1.46307
1.42777	1.42777
1.39133	1.39133
1.35469	1.35469
1.3188	1.3188
1.28455	1.28455
1.25236	1.25236
1.22225	1.22225
1.19421	1.19421
1.16826	1.16826
1.14441	1.14441
1.12267	1.12267
1.10304	1.10304
1.08554	1.08554
1.07017	1.07017
1.05694	1.05694
1.04586	1.04586
1.03694	1.03694
1.0302	1.0302
1.02562	1.02562
1.02324	1.02324
1.02305	1.02305
1.02506	1.02506
1.02928	1.02928
1.03573	1.03573
1.0444	1.0444
1.05532	1.05532
1.06848	1.06848
1.08389	1.08389
1.10158	1.10158
1.12147	1.12147
1.14333	1.14333
1.16691	1.16691
1.19194	1.19194
1.21814	1.21814
1.24527	1.24527
1.27305	1.27305
1.30122	1.30122
1.32951	1.32951
1.35766	1.35766
1.3854	1.3854
1.41248	1.41248
1.43862	1.43862
1.46356	1.46356
1.48704	1.48704
1.5088	1.5088
1.52856	1.52856
1.54606	1.54606
1.56104	1.56104
1.57323	1.57323
1.58238	1.58238
1.58821	1.58821
1.59055	1.59055
1.58955	1.58955
1.58542	1.58542
1.5784	1.5784
1.56869	1.56869
1.55652	1.55652
1.54212	1.54212
1.52569	1.52569
1.50747	1.50747
1.48767	1.48767
1.46651	1.46651
1.44419	1.44419
1.42086	1.42086
1.39665	1.39665
1.37171	1.37171
1.34615	1.34615
1.32013	1.32013
1.29376	1.29376
1.2672	1.2672
1.24057	1.24057
1.214	1.214
1.18764	1.18764
1.16162	1.16162
1.13608	1.13608
1.11114	1.11114
1.08694	1.08694
1.06363	1.06363
1.04133	1.04133
1.02017	1.02017
1.00031	1.00031
0.981849	0.981849
0.964834	0.964834
0.949218	0.949218
0.934959	0.934959
0.922013	0.922013
0.910339	0.910339
0.899893	0.899893
0.890632	0.890632
0.882514	0.882514
0.875495	0.875495
