0.882166	0.882166
0.886297	0.886297
0.890444	0.890444
0.894589	0.894589
0.898717	0.898717
0.90281	0.90281
0.906852	0.906852
0.910825	0.910825
0.914715	0.914715
0.918503	0.918503
0.922173	0.922173
0.925709	0.925709
0.929093	0.929093
0.93231	0.93231
0.935342	0.935342
0.938173	0.938173
0.940786	0.940786
0.943165	0.943165
0.945292	0.945292
0.947226	0.947226
0.94915	0.94915
0.951073	0.951073
0.952997	0.952997
0.95492	0.95492
0.956844	0.956844
0.958767	0.958767
0.96069	0.96069
0.962612	0.962612
0.964535	0.964535
0.966457	0.966457
0.96838	0.96838
0.970302	0.970302
0.972223	0.972223
0.974145	0.974145
0.976066	0.976066
0.977988	0.977988
0.979908	0.979908
0.981826	0.981826
0.98374	0.98374
0.98565	0.98565
0.987558	0.987558
0.989463	0.989463
0.991367	0.991367
0.99327	0.99327
0.995174	0.995174
0.997078	0.997078
0.998984	0.998984
1.00089	1.00089
1.0028	1.0028
1.00472	1.00472
1.00664	1.00664
1.00856	1.00856
1.01049	1.01049
1.01243	1.01243
1.01472	1.01472
1.01869	1.01869
1.02428	1.02428
1.03126	1.03126
1.03942	1.03942
1.04855	1.04855
1.05842	1.05842
1.06883	1.06883
1.07955	1.07955
1.09037	1.09037
1.10108	1.10108
1.11145	1.11145
1.12128	1.12128
1.13034	1.13034
1.13865	1.13865
1.14735	1.14735
1.15642	1.15642
1.16566	1.16566
1.17485	1.17485
1.18378	1.18378
1.19224	1.19224
1.2	1.2
1.20686	1.20686
1.2126	1.2126
1.21701	1.21701
1.21987	1.21987
1.22097	1.22097
1.21993	1.21993
1.21492	1.21492
1.20599	1.20599
1.19383	1.19383
1.17907	1.17907
1.16239	1.16239
1.14446	1.14446
1.12592	1.12592
1.10744	1.10744
1.08969	1.08969
1.07332	1.07332
1.059	1.059
1.04651	1.04651
1.03325	1.03325
1.02009	1.02009
1.00826	1.00826
0.999017	0.999017
0.993609	0.993609
0.991134	0.991134
0.989451	0.989451
0.988483	0.988483
0.988153	0.988153
0.988388	0.988388
0.98911	0.98911
0.990247	0.990247
0.991721	0.991721
0.993459	0.993459
0.995385	0.995385
0.997424	0.997424
0.9995	0.9995
1.00154	1.00154
1.00347	1.00347
1.0052	1.0052
1.00668	1.00668
1.00782	1.00782
1.00854	1.00854
1.00878	1.00878
1.00869	1.00869
1.00842	1.00842
1.00797	1.00797
1.00737	1.00737
1.00664	1.00664
1.0058	1.0058
1.00486	1.00486
1.00383	1.00383
1.00275	1.00275
1.00162	1.00162
1.00047	1.00047
0.999308	0.999308
0.998157	0.998157
0.997034	0.997034
0.995957	0.995957
0.994943	0.994943
0.994011	0.994011
0.993179	0.993179
0.992464	0.992464
0.991885	0.991885
0.991459	0.991459
0.991208	0.991208
0.994707	0.994707
1.00405	1.00405
1.01777	1.01777
1.0344	1.0344
1.05249	1.05249
1.07056	1.07056
1.08716	1.08716
1.10083	1.10083
1.11009	1.11009
1.11348	1.11348
1.10978	1.10978
1.09984	1.09984
1.08485	1.08485
1.06588	1.06588
1.044	1.044
1.02029	1.02029
0.995828	0.995828
0.971675	0.971675
0.94891	0.94891
0.928606	0.928606
0.911836	0.911836
0.899667	0.899667
0.889652	0.889652
0.879452	0.879452
0.869576	0.869576
0.860536	0.860536
0.85284	0.85284
0.847	0.847
0.843527	0.843527
0.84293	0.84293
0.845044	0.845044
0.847642	0.847642
0.850479	0.850479
0.853537	0.853537
0.856797	0.856797
0.860238	0.860238
0.863842	0.863842
0.86759	0.86759
0.871462	0.871462
0.875438	0.875438
