1064	1064	1064	1064	
9231	8889	8418	8889	
7302	6994	6649	6994	
5854	5632	5393	5632	
5121	4970	4817	4970	
4827	4692	4558	4692	
4626	4500	4383	4500	
4505	4383	4284	4383	
4426	4316	4232	4316	
4376	4263	4191	4263	
4345	4234	4177	4234	
4321	4216	4170	4216	
4307	4205	4172	4205	
4298	4197	4174	4197	
4292	4189	4174	4189	
4285	4186	4180	4186	
4278	4182	4179	4182	
4281	4181	4185	4181	
4279	4180	4188	4180	
4276	4181	4188	4181	
4277	4181	4188	4181	
4279	4181	4189	4181	
4282	4182	4187	4182	
4280	4184	4181	4184	
4288	4189	4182	4189	
4295	4192	4177	4192	
4301	4201	4178	4201	
4311	4208	4176	4208	
4325	4221	4175	4221	
4349	4239	4181	4239	
4381	4268	4196	4268	
4432	4321	4237	4321	
4511	4389	4290	4389	
4630	4505	4387	4505	
4831	4696	4563	4696	
5124	4974	4821	4974	
5848	5627	5389	5627	
7289	6982	6638	6982	
9227	8885	8416	8885	
7572	7237	6867	7237	
6162	5914	5648	5914	
5229	5075	4913	5075	
4879	4746	4606	4746	
4659	4531	4410	4531	
4500	4384	4282	4384	
4420	4309	4221	4309	
4374	4267	4194	4267	
4342	4237	4182	4237	
4317	4212	4172	4212	
4301	4202	4172	4202	
4289	4192	4176	4192	
4281	4186	4183	4186	
4275	4185	4187	4185	
4276	4182	4195	4182	
4272	4181	4202	4181	
4271	4182	4207	4182	
4274	4186	4211	4186	
4272	4184	4211	4184	
4272	4184	4212	4184	
4275	4187	4212	4187	
4272	4183	4208	4183	
4273	4183	4203	4183	
4278	4184	4198	4184	
4279	4188	4190	4188	
4284	4190	4186	4190	
4292	4195	4180	4195	
4305	4207	4176	4207	
4322	4217	4177	4217	
4347	4242	4187	4242	
4380	4272	4200	4272	
4425	4315	4228	4315	
4507	4390	4287	4390	
4664	4536	4414	4536	
4884	4750	4611	4750	
5230	5078	4916	5078	
6154	5907	5641	5907	
7573	7238	6868	7238	
6204	5929	5658	5929	
5312	5145	4972	5145	
4896	4758	4620	4758	
4654	4525	4405	4525	
4485	4366	4263	4366	
4392	4281	4193	4281	
4347	4239	4167	4239	
4308	4204	4148	4204	
4288	4186	4151	4186	
4268	4172	4149	4172	
4255	4164	4157	4164	
4252	4163	4171	4163	
4247	4160	4177	4160	
4245	4156	4186	4156	
4243	4160	4194	4160	
4242	4160	4201	4160	
4241	4162	4204	4162	
4241	4161	4209	4161	
4242	4161	4211	4161	
4242	4162	4211	4162	
4242	4162	4210	4162	
4242	4163	4206	4163	
4244	4162	4203	4162	
4245	4163	4196	4163	
4248	4159	4188	4159	
4250	4163	4180	4163	
4256	4167	4174	4167	
4259	4168	4161	4168	
4272	4176	4154	4176	
4294	4191	4156	4191	
4314	4210	4154	4210	
4353	4245	4174	4245	
4398	4287	4199	4287	
4491	4372	4269	4372	
4659	4531	4410	4531	
4901	4762	4625	4762	
5313	5147	4975	5147	
6207	5932	5663	5932	
5365	5175	5002	5175	
4962	4820	4677	4820	
4681	4556	4433	4556	
4512	4393	4289	4393	
4394	4286	4197	4286	
4345	4240	4167	4240	
4305	4204	4149	4204	
4282	4185	4151	4185	
4262	4171	4156	4171	
4249	4164	4164	4164	
4241	4160	4177	4160	
4236	4158	4190	4158	
4233	4157	4199	4157	
4232	4156	4207	4156	
4233	4161	4220	4161	
4233	4161	4227	4161	
4233	4162	4233	4162	
4231	4161	4235	4161	
4228	4159	4234	4159	
4229	4159	4234	4159	
4231	4162	4235	4162	
4234	4164	4234	4164	
4234	4162	4229	4162	
4235	4163	4222	4163	
4235	4159	4210	4159	
4236	4160	4203	4160	
4240	4162	4193	4162	
4245	4164	4182	4164	
4254	4168	4169	4168	
4267	4176	4162	4176	
4287	4190	4157	4190	
4311	4210	4156	4210	
4351	4247	4173	4247	
4400	4292	4203	4292	
4518	4400	4296	4400	
4687	4562	4439	4562	
4967	4825	4683	4825	
5371	5182	5008	5182	
4968	4813	4671	4813	
4717	4582	4454	4582	
4529	4411	4301	4411	
4401	4294	4200	4294	
4331	4227	4151	4227	
4287	4187	4132	4187	
4256	4163	4127	4163	
4236	4149	4134	4149	
4228	4145	4148	4145	
4217	4143	4161	4143	
4212	4141	4174	4141	
4211	4143	4190	4143	
4207	4143	4203	4143	
4205	4143	4214	4143	
4206	4147	4222	4147	
4208	4149	4232	4149	
4203	4149	4236	4149	
4203	4147	4236	4147	
4197	4144	4233	4144	
4197	4144	4234	4144	
4204	4148	4237	4148	
4204	4151	4237	4151	
4210	4151	4234	4151	
4208	4149	4224	4149	
4208	4146	4217	4146	
4210	4146	4207	4146	
4215	4147	4194	4147	
4217	4145	4179	4145	
4222	4147	4165	4147	
4233	4150	4154	4150	
4241	4154	4140	4154	
4263	4169	4133	4169	
4294	4194	4138	4194	
4338	4234	4157	4234	
4408	4301	4207	4301	
4535	4417	4308	4417	
4724	4588	4461	4588	
4976	4821	4679	4821	
4789	4641	4510	4641	
4583	4459	4345	4459	
4432	4321	4225	4321	
4347	4242	4157	4242	
4289	4188	4128	4188	
4265	4171	4134	4171	
4235	4154	4135	4154	
4219	4144	4145	4144	
4209	4138	4160	4138	
4204	4142	4178	4142	
4201	4143	4195	4143	
4197	4144	4212	4144	
4198	4147	4227	4147	
4199	4150	4239	4150	
4195	4150	4245	4150	
4195	4152	4256	4152	
4198	4155	4262	4155	
4195	4153	4261	4153	
4194	4153	4266	4153	
4194	4154	4266	4154	
4195	4153	4262	4153	
4199	4156	4264	4156	
4196	4153	4258	4153	
4197	4152	4247	4152	
4202	4153	4242	4153	
4201	4151	4231	4151	
4201	4148	4217	4148	
4205	4148	4200	4148	
4209	4146	4183	4146	
4214	4143	4165	4143	
4224	4149	4151	4149	
4241	4160	4142	4160	
4272	4177	4140	4177	
4296	4194	4135	4194	
4354	4248	4164	4248	
4439	4328	4233	4328	
4590	4466	4352	4466	
4798	4650	4519	4650	
4644	4507	4384	4507	
4481	4362	4260	4362	
4355	4250	4165	4250	
4296	4196	4128	4196	
4254	4162	4118	4162	
4233	4149	4123	4149	
4209	4136	4131	4136	
4196	4133	4149	4133	
4184	4130	4162	4130	
4176	4130	4179	4130	
4177	4135	4199	4135	
4177	4136	4219	4136	
4173	4140	4233	4140	
4173	4145	4245	4145	
4175	4149	4256	4149	
4174	4150	4266	4150	
4175	4155	4274	4155	
4176	4152	4278	4152	
4177	4150	4281	4150	
4178	4150	4280	4150	
4176	4153	4278	4153	
4176	4156	4275	4156	
4176	4151	4268	4151	
4177	4150	4258	4150	
4176	4148	4248	4148	
4176	4143	4237	4143	
4181	4140	4223	4140	
4181	4139	4203	4139	
4181	4135	4184	4135	
4190	4135	4168	4135	
4202	4139	4155	4139	
4215	4142	4138	4142	
4239	4156	4130	4156	
4261	4169	4126	4169	
4303	4203	4135	4203	
4363	4257	4173	4257	
4488	4369	4267	4369	
4652	4516	4393	4516	
4534	4406	4294	4406	
4381	4272	4180	4272	
4305	4201	4125	4201	
4251	4158	4102	4158	
4227	4143	4106	4143	
4205	4131	4120	4131	
4188	4123	4133	4123	
4173	4118	4149	4118	
4161	4117	4166	4117	
4152	4115	4181	4115	
4155	4121	4202	4121	
4152	4123	4220	4123	
4152	4128	4236	4128	
4153	4131	4253	4131	
4154	4138	4264	4138	
4156	4141	4277	4141	
4157	4145	4287	4145	
4163	4151	4297	4151	
4165	4152	4305	4152	
4166	4153	4305	4153	
4164	4151	4298	4151	
4158	4146	4288	4146	
4157	4142	4279	4142	
4156	4140	4267	4140	
4156	4134	4256	4134	
4155	4131	4239	4131	
4156	4127	4224	4127	
4159	4125	4207	4125	
4157	4120	4186	4120	
4166	4122	4171	4122	
4178	4124	4155	4124	
4194	4129	4140	4129	
4211	4138	4127	4138	
4234	4150	4113	4150	
4258	4165	4110	4165	
4313	4208	4132	4208	
4389	4280	4188	4280	
4543	4414	4303	4414	
4424	4304	4198	4304	
4334	4230	4147	4230	
4277	4179	4114	4179	
4239	4151	4107	4151	
4218	4141	4119	4141	
4194	4129	4130	4129	
4178	4124	4146	4124	
4162	4119	4161	4119	
4148	4117	4176	4117	
4142	4119	4194	4119	
4139	4121	4211	4121	
4138	4125	4230	4125	
4141	4131	4250	4131	
4144	4136	4267	4136	
4144	4138	4278	4138	
4147	4144	4297	4144	
4150	4151	4309	4151	
4158	4156	4323	4156	
4163	4164	4332	4164	
4163	4164	4332	4164	
4159	4158	4324	4158	
4151	4152	4310	4152	
4149	4146	4299	4146	
4146	4140	4281	4140	
4146	4139	4269	4139	
4144	4134	4253	4134	
4142	4129	4235	4129	
4143	4125	4216	4125	
4146	4124	4199	4124	
4154	4122	4181	4122	
4167	4125	4167	4125	
4183	4130	4153	4130	
4200	4135	4136	4135	
4225	4148	4126	4148	
4247	4159	4114	4159	
4285	4187	4121	4187	
4342	4238	4155	4238	
4433	4313	4208	4313	
4366	4250	4150	4250	
4298	4199	4122	4199	
4245	4156	4098	4156	
4217	4137	4099	4137	
4193	4123	4110	4123	
4172	4114	4124	4114	
4155	4111	4138	4111	
4140	4107	4156	4107	
4128	4105	4172	4105	
4123	4108	4190	4108	
4123	4116	4212	4116	
4122	4118	4229	4118	
4120	4125	4250	4125	
4120	4130	4265	4130	
4123	4133	4281	4133	
4123	4136	4291	4136	
4128	4143	4304	4143	
4138	4151	4323	4151	
4140	4154	4334	4154	
4140	4154	4334	4154	
4139	4151	4323	4151	
4129	4145	4305	4145	
4125	4137	4293	4137	
4125	4135	4284	4135	
4123	4132	4268	4132	
4123	4128	4254	4128	
4125	4122	4233	4122	
4127	4120	4217	4120	
4129	4113	4195	4113	
4133	4110	4178	4110	
4145	4113	4161	4113	
4161	4117	4144	4117	
4178	4121	4131	4121	
4200	4130	4117	4130	
4224	4144	4107	4144	
4253	4164	4105	4164	
4306	4207	4130	4207	
4375	4259	4160	4259	
4347	4234	4143	4234	
4283	4191	4121	4191	
4243	4159	4109	4159	
4215	4141	4113	4141	
4191	4128	4123	4128	
4172	4122	4140	4122	
4156	4117	4156	4117	
4140	4114	4175	4114	
4129	4113	4191	4113	
4124	4115	4207	4115	
4124	4125	4232	4125	
4122	4130	4251	4130	
4122	4133	4267	4133	
4121	4134	4282	4134	
4118	4136	4294	4136	
4118	4139	4303	4139	
4122	4146	4321	4146	
4132	4155	4339	4155	
4132	4158	4345	4158	
4132	4158	4346	4158	
4133	4156	4340	4156	
4123	4147	4323	4147	
4120	4141	4305	4141	
4120	4138	4296	4138	
4124	4137	4285	4137	
4125	4137	4271	4137	
4126	4134	4255	4134	
4128	4129	4237	4129	
4129	4120	4212	4120	
4134	4118	4197	4118	
4146	4120	4180	4120	
4162	4124	4163	4124	
4178	4128	4147	4128	
4198	4135	4131	4135	
4222	4148	4120	4148	
4251	4167	4117	4167	
4291	4199	4129	4199	
4357	4244	4152	4244	
4317	4209	4118	4209	
4255	4164	4096	4164	
4224	4139	4096	4139	
4195	4121	4101	4121	
4173	4108	4112	4108	
4156	4105	4132	4105	
4139	4105	4150	4105	
4125	4102	4163	4102	
4118	4103	4184	4103	
4108	4106	4202	4106	
4107	4112	4227	4112	
4108	4120	4248	4120	
