0.9229627	0.9229627
0.9189477	0.9189477
0.9156158	0.9156158
0.9129681	0.9129681
0.9110046	0.9110046
0.9097264	0.9097264
0.9091324	0.9091324
0.9092259	0.9092259
0.9100047	0.9100047
0.911471	0.911471
0.9136248	0.9136248
0.9164672	0.9164672
0.9199993	0.9199993
0.9242189	0.9242189
0.9291304	0.9291304
0.9347305	0.9347305
0.9410236	0.9410236
0.9480064	0.9480064
0.9556833	0.9556833
0.9640433	0.9640433
0.9730061	0.9730061
0.9824485	0.9824485
0.9922473	0.9922473
1.0022782	1.0022782
1.0124191	1.0124191
1.0225468	1.0225468
1.032537	1.032537
1.0422676	1.0422676
1.0516143	1.0516143
1.0604539	1.0604539
1.0686643	1.0686643
1.0761223	1.0761223
1.0827025	1.0827025
1.0882839	1.0882839
1.0927422	1.0927422
1.0959553	1.0959553
1.0977978	1.0977978
1.0982323	1.0982323
1.0974491	1.0974491
1.095677	1.095677
1.0931448	1.0931448
1.0900813	1.0900813
1.0867164	1.0867164
1.0832789	1.0832789
1.0799987	1.0799987
1.0771035	1.0771035
1.0748221	1.0748221
1.0733855	1.0733855
1.0730214	1.0730214
1.0739586	1.0739586
1.076427	1.076427
1.0806554	1.0806554
1.0868726	1.0868726
1.0953074	1.0953074
1.106193	1.106193
1.119833	1.119833
1.136586	1.136586
1.156815	1.156815
1.180861	1.180861
1.209087	1.209087
1.241845	1.241845
1.279509	1.279509
1.322409	1.322409
1.37093	1.37093
1.425413	1.425413
1.486221	1.486221
1.553706	1.553706
1.628231	1.628231
1.710104	1.710104
1.798775	1.798775
1.892858	1.892858
1.990923	1.990923
2.09154	2.09154
2.19329	2.19329
2.294743	2.294743
2.394458	2.394458
2.491016	2.491016
2.582998	2.582998
2.668963	2.668963
2.747492	2.747492
2.817155	2.817155
2.876544	2.876544
2.924955	2.924955
2.962751	2.962751
2.990383	2.990383
3.008269	3.008269
3.01686	3.01686
3.016596	3.016596
3.007906	3.007906
2.99123	2.99123
2.967008	2.967008
2.93568	2.93568
2.897686	2.897686
2.853455	2.853455
2.803493	2.803493
2.748317	2.748317
2.688466	2.688466
2.624468	2.624468
2.556851	2.556851
2.486154	2.486154
2.412894	2.412894
2.33761	2.33761
2.260841	2.260841
2.183093	2.183093
2.104916	2.104916
2.026827	2.026827
1.949365	1.949365
1.873058	1.873058
1.798445	1.798445
1.726043	1.726043
1.65638	1.65638
1.590006	1.590006
1.527427	1.527427
1.469193	1.469193
1.415821	1.415821
1.36785	1.36785
1.325808	1.325808
1.290223	1.290223
1.261392	1.261392
1.238941	1.238941
1.222408	1.222408
1.211287	1.211287
1.205116	1.205116
1.203422	1.203422
1.205699	1.205699
1.211485	1.211485
1.220307	1.220307
1.231659	1.231659
1.24509	1.24509
1.260094	1.260094
1.276209	1.276209
1.292951	1.292951
1.309836	1.309836
1.32638	1.32638
1.342121	1.342121
1.356553	1.356553
1.369214	1.369214
1.37962	1.37962
1.387287	1.387287
1.391742	1.391742
1.392655	1.392655
1.390257	1.390257
1.3849	1.3849
1.376936	1.376936
1.366728	1.366728
1.354628	1.354628
1.340988	1.340988
1.32616	1.32616
1.310507	1.310507
1.294381	1.294381
1.278123	1.278123
1.261931	1.261931
1.245838	1.245838
1.229855	1.229855
1.214026	1.214026
1.198362	1.198362
1.182907	1.182907
1.167661	1.167661
1.152668	1.152668
1.13795	1.13795
1.123529	1.123529
1.109438	1.109438
1.095699	1.095699
1.082334	1.082334
1.0693716	1.0693716
1.0568371	1.0568371
1.0447569	1.0447569
1.0331552	1.0331552
1.0220595	1.0220595
1.011494	1.011494
1.001484	1.001484
0.9920405	0.9920405
0.9831657	0.9831657
0.9748607	0.9748607
0.9671255	0.9671255
0.9599634	0.9599634
0.9533733	0.9533733
0.9473585	0.9473585
0.9419201	0.9419201
0.9370581	0.9370581
