1.03201	1.03201
1.02851	1.02851
1.02503	1.02503
1.02164	1.02164
1.0184	1.0184
1.01537	1.01537
1.01261	1.01261
1.01019	1.01019
1.00817	1.00817
1.00661	1.00661
1.00558	1.00558
1.00514	1.00514
1.00536	1.00536
1.00629	1.00629
1.00799	1.00799
1.01054	1.01054
1.014	1.014
1.01843	1.01843
1.02388	1.02388
1.03017	1.03017
1.03664	1.03664
1.04323	1.04323
1.04993	1.04993
1.05673	1.05673
1.0636	1.0636
1.07054	1.07054
1.07752	1.07752
1.08453	1.08453
1.09156	1.09156
1.09858	1.09858
1.10559	1.10559
1.11257	1.11257
1.11949	1.11949
1.12635	1.12635
1.13313	1.13313
1.13981	1.13981
1.14638	1.14638
1.1529	1.1529
1.15942	1.15942
1.16591	1.16591
1.17237	1.17237
1.17879	1.17879
1.18517	1.18517
1.19149	1.19149
1.19774	1.19774
1.20392	1.20392
1.21001	1.21001
1.21601	1.21601
1.22191	1.22191
1.22769	1.22769
1.23335	1.23335
1.23888	1.23888
1.24427	1.24427
1.24952	1.24952
1.25392	1.25392
1.25501	1.25501
1.25295	1.25295
1.24824	1.24824
1.24135	1.24135
1.23276	1.23276
1.22296	1.22296
1.21242	1.21242
1.20163	1.20163
1.19107	1.19107
1.18121	1.18121
1.17254	1.17254
1.16555	1.16555
1.1607	1.1607
1.15843	1.15843
1.15856	1.15856
1.16066	1.16066
1.16431	1.16431
1.16911	1.16911
1.17464	1.17464
1.18048	1.18048
1.18623	1.18623
1.19146	1.19146
1.19577	1.19577
1.19875	1.19875
1.19997	1.19997
1.19903	1.19903
1.19543	1.19543
1.18814	1.18814
1.17755	1.17755
1.1644	1.1644
1.14941	1.14941
1.13332	1.13332
1.11686	1.11686
1.10077	1.10077
1.08579	1.08579
1.07264	1.07264
1.06205	1.06205
1.05477	1.05477
1.05091	1.05091
1.04838	1.04838
1.04695	1.04695
1.04663	1.04663
1.04743	1.04743
1.04935	1.04935
1.05219	1.05219
1.05566	1.05566
1.05971	1.05971
1.06424	1.06424
1.06919	1.06919
1.07449	1.07449
1.08006	1.08006
1.08584	1.08584
1.09174	1.09174
1.09771	1.09771
1.10366	1.10366
1.10953	1.10953
1.11524	1.11524
1.12072	1.12072
1.1259	1.1259
1.1307	1.1307
1.13506	1.13506
1.13891	1.13891
1.14215	1.14215
1.14421	1.14421
1.14484	1.14484
1.14415	1.14415
1.1423	1.1423
1.13939	1.13939
1.13558	1.13558
1.13097	1.13097
1.12572	1.12572
1.11994	1.11994
1.11377	1.11377
1.10734	1.10734
1.10077	1.10077
1.0942	1.0942
1.08776	1.08776
1.08159	1.08159
1.0758	1.0758
1.07053	1.07053
1.06591	1.06591
1.06207	1.06207
1.05915	1.05915
1.05727	1.05727
1.05656	1.05656
1.06096	1.06096
1.07265	1.07265
1.08993	1.08993
1.11112	1.11112
1.13452	1.13452
1.15846	1.15846
1.18123	1.18123
1.20115	1.20115
1.21653	1.21653
1.22568	1.22568
1.2265	1.2265
1.21645	1.21645
1.19718	1.19718
1.17091	1.17091
1.13984	1.13984
1.10618	1.10618
1.07214	1.07214
1.03993	1.03993
1.01175	1.01175
0.989816	0.989816
0.976329	0.976329
0.973493	0.973493
0.978831	0.978831
0.9881	0.9881
0.999996	0.999996
1.01322	1.01322
1.02646	1.02646
1.03843	1.03843
1.04781	1.04781
1.0533	1.0533
1.05463	1.05463
1.05487	1.05487
1.05444	1.05444
1.05338	1.05338
1.05177	1.05177
1.04968	1.04968
1.04717	1.04717
1.04432	1.04432
1.04118	1.04118
1.03783	1.03783
