1.08568704	1.08568704
1.07950592	1.07950592
1.0750016	1.0750016
1.07207424	1.07207424
1.070624	1.070624
1.07054848	1.07054848
1.07174784	1.07174784
1.07412352	1.07412352
1.0775744	1.0775744
1.08199936	1.08199936
1.08729728	1.08729728
1.09337088	1.09337088
1.10011776	1.10011776
1.1074368	1.1074368
1.11522944	1.11522944
1.12339584	1.12339584
1.1318336	1.1318336
1.14044288	1.14044288
1.14912512	1.14912512
1.15778048	1.15778048
1.1663488	1.1663488
1.17478528	1.17478528
1.18304384	1.18304384
1.19108096	1.19108096
1.19885184	1.19885184
1.20631296	1.20631296
1.21341696	1.21341696
1.22012288	1.22012288
1.22638336	1.22638336
1.23215616	1.23215616
1.2373952	1.2373952
1.24205696	1.24205696
1.24609664	1.24609664
1.24946816	1.24946816
1.25212928	1.25212928
1.2540352	1.2540352
1.25513984	1.25513984
1.25542784	1.25542784
1.25496064	1.25496064
1.2538112	1.2538112
1.25205248	1.25205248
1.24975872	1.24975872
1.24700288	1.24700288
1.2438592	1.2438592
1.24040192	1.24040192
1.236704	1.236704
1.2328384	1.2328384
1.22887936	1.22887936
1.22489984	1.22489984
1.22097536	1.22097536
1.2171776	1.2171776
1.21357952	1.21357952
1.21025792	1.21025792
1.2072832	1.2072832
1.20474496	1.20474496
1.20293888	1.20293888
1.20231936	1.20231936
1.20334592	1.20334592
1.20647552	1.20647552
1.21216768	1.21216768
1.22087936	1.22087936
1.2330688	1.2330688
1.24919552	1.24919552
1.26971648	1.26971648
1.2950912	1.2950912
1.3257728	1.3257728
1.3622272	1.3622272
1.4049152	1.4049152
1.4542336	1.4542336
1.5096704	1.5096704
1.5697664	1.5697664
1.6330368	1.6330368
1.6979712	1.6979712
1.7631104	1.7631104
1.8269312	1.8269312
1.8879744	1.8879744
1.9447296	1.9447296
1.9957248	1.9957248
2.0394496	2.0394496
2.0744192	2.0744192
2.0991616	2.0991616
2.1121792	2.1121792
2.1131264	2.1131264
2.1031936	2.1031936
2.0836992	2.0836992
2.0559872	2.0559872
2.0213888	2.0213888
1.9812096	1.9812096
1.9368064	1.9368064
1.8894848	1.8894848
1.840576	1.840576
1.791424	1.791424
1.7433344	1.7433344
1.6976128	1.6976128
1.6547712	1.6547712
1.6148224	1.6148224
1.577728	1.577728
1.5434496	1.5434496
1.5119872	1.5119872
1.4832768	1.4832768
1.4573312	1.4573312
1.4340864	1.4340864
1.4135424	1.4135424
1.395648	1.395648
1.3803904	1.3803904
1.367744	1.367744
1.3576704	1.3576704
1.350144	1.350144
1.3451392	1.3451392
1.3426304	1.3426304
1.342592	1.342592
1.3449856	1.3449856
1.3497984	1.3497984
1.356992	1.356992
1.366528	1.366528
1.3784064	1.3784064
1.3925888	1.3925888
1.4090368	1.4090368
1.4276864	1.4276864
1.4483584	1.4483584
1.4708352	1.4708352
1.4949248	1.4949248
1.5204096	1.5204096
1.5470976	1.5470976
1.5747584	1.5747584
1.6032128	1.6032128
1.6322432	1.6322432
1.6616576	1.6616576
1.6912256	1.6912256
1.7207552	1.7207552
1.7500416	1.7500416
1.7788672	1.7788672
1.8070528	1.8070528
1.834368	1.834368
1.860608	1.860608
1.8855808	1.8855808
1.9090688	1.9090688
1.93088	1.93088
1.9507968	1.9507968
1.9686144	1.9686144
1.9841408	1.9841408
1.997184	1.997184
2.0075776	2.0075776
2.0151424	2.0151424
2.019712	2.019712
2.0211072	2.0211072
2.0191616	2.0191616
2.0136704	2.0136704
2.0044928	2.0044928
1.9914496	1.9914496
1.9743616	1.9743616
1.9533184	1.9533184
1.9286656	1.9286656
1.9007488	1.9007488
1.8699136	1.8699136
1.8365056	1.8365056
1.8008704	1.8008704
1.7633536	1.7633536
1.7243136	1.7243136
1.6840704	1.6840704
1.6429952	1.6429952
1.6014336	1.6014336
1.5597184	1.5597184
1.518208	1.518208
1.4772352	1.4772352
1.4371584	1.4371584
1.3983232	1.3983232
1.3610752	1.3610752
1.32576	1.32576
1.2927232	1.2927232
1.26228992	1.26228992
1.23454976	1.23454976
1.20940544	1.20940544
1.18676096	1.18676096
1.16651904	1.16651904
1.1485824	1.1485824
1.13285376	1.13285376
1.11923712	1.11923712
1.1076352	1.1076352
1.09795072	1.09795072
