1144	1144	1144	1144	
4779	4615	4269	4615	
4732	4563	4249	4563	
4665	4502	4227	4502	
4630	4458	4223	4458	
4587	4430	4218	4430	
4564	4400	4213	4400	
4522	4371	4185	4371	
4488	4349	4180	4349	
4438	4319	4163	4319	
4407	4298	4154	4298	
4368	4273	4149	4273	
4337	4250	4148	4250	
4298	4221	4136	4221	
4266	4196	4135	4196	
4244	4181	4126	4181	
4211	4162	4117	4162	
4187	4142	4114	4142	
4166	4129	4105	4129	
4152	4120	4105	4120	
4146	4109	4102	4109	
4130	4108	4100	4108	
4119	4104	4100	4104	
4122	4096	4096	4096	
4125	4103	4106	4103	
4131	4106	4099	4106	
4141	4109	4107	4109	
4159	4116	4117	4116	
4185	4129	4104	4129	
4206	4136	4117	4136	
4225	4148	4112	4148	
4247	4166	4122	4166	
4275	4181	4125	4181	
4305	4199	4122	4199	
4345	4217	4139	4217	
4371	4244	4144	4244	
4389	4255	4139	4255	
4434	4274	4145	4274	
4458	4294	4146	4294	
4490	4311	4149	4311	
4501	4312	4147	4312	
4523	4329	4145	4329	
4554	4344	4149	4344	
4584	4362	4149	4362	
4567	4362	4124	4362	
4772	4610	4279	4610	
4734	4570	4253	4570	
4677	4511	4220	4511	
4635	4473	4216	4473	
4600	4444	4215	4444	
4572	4418	4213	4418	
4538	4384	4202	4384	
4496	4364	4189	4364	
4456	4334	4174	4334	
4412	4312	4158	4312	
4375	4287	4152	4287	
4343	4263	4144	4263	
4307	4232	4136	4232	
4276	4213	4133	4213	
4250	4190	4127	4190	
4219	4172	4128	4172	
4187	4154	4118	4154	
4167	4139	4112	4139	
4152	4131	4108	4131	
4141	4124	4106	4124	
4131	4119	4110	4119	
4124	4112	4103	4112	
4127	4111	4103	4111	
4129	4115	4106	4115	
4132	4117	4103	4117	
4149	4124	4105	4124	
4163	4128	4108	4128	
4187	4141	4112	4141	
4208	4146	4111	4146	
4226	4159	4117	4159	
4259	4178	4121	4178	
4285	4191	4123	4191	
4316	4213	4136	4213	
4353	4232	4141	4232	
4377	4248	4141	4248	
4406	4270	4143	4270	
4439	4288	4146	4288	
4472	4307	4147	4307	
4500	4322	4146	4322	
4522	4334	4142	4334	
4540	4348	4146	4348	
4569	4369	4148	4369	
4599	4381	4147	4381	
4570	4377	4110	4377	
4778	4605	4281	4605	
4731	4565	4254	4565	
4673	4511	4229	4511	
4636	4479	4222	4479	
4600	4455	4212	4455	
4576	4427	4218	4427	
4545	4399	4213	4399	
4501	4368	4202	4368	
