 800	 800	 800	 800	
9813	8941	7721	8941	
8476	7749	6796	7749	
7858	7258	6432	7258	
7426	6895	6173	6895	
7032	6573	5936	6573	
6729	6323	5771	6323	
6437	6078	5593	6078	
6200	5868	5428	5868	
5977	5698	5308	5698	
5843	5581	5235	5581	
5710	5467	5154	5467	
5584	5358	5082	5358	
5470	5265	5007	5265	
5389	5198	4960	5198	
5343	5160	4934	5160	
5330	5145	4919	5145	
5348	5172	4941	5172	
5387	5198	4968	5198	
5421	5235	4990	5235	
5475	5279	5032	5279	
5550	5338	5069	5338	
5644	5410	5121	5410	
5774	5513	5202	5513	
5910	5622	5282	5622	
6091	5773	5386	5773	
6287	5931	5498	5931	
6504	6118	5632	6118	
6811	6377	5799	6377	
7224	6756	6052	6756	
7693	7167	6343	7167	
8273	7652	6717	7652	
8935	8190	7131	8190	
8741	7991	6997	7991	
7914	7288	6446	7288	
7505	6963	6231	6963	
7096	6618	5985	6618	
6751	6338	5781	6338	
6453	6077	5596	6077	
6188	5852	5432	5852	
5957	5665	5300	5665	
5781	5520	5204	5520	
5634	5400	5115	5400	
5481	5267	5022	5267	
5353	5159	4944	5159	
5256	5080	4894	5080	
5197	5025	4847	5025	
5157	4994	4828	4994	
5135	4977	4819	4977	
5152	4995	4838	4995	
5177	5016	4854	5016	
5218	5053	4877	5053	
5277	5098	4919	5098	
5343	5154	4952	5154	
5407	5206	4991	5206	
5515	5284	5043	5284	
5666	5412	5136	5412	
5850	5564	5253	5564	
6056	5737	5375	5737	
6277	5916	5496	5916	
6549	6157	5653	6157	
6952	6511	5899	6511	
7381	6889	6174	6889	
7892	7331	6504	7331	
8367	7734	6835	7734	
8011	7360	6479	7360	
7582	7014	6250	7014	
7150	6653	6004	6653	
6778	6342	5785	6342	
6444	6065	5583	6065	
6158	5822	5410	5822	
5913	5616	5265	5616	
5732	5462	5161	5462	
5554	5321	5055	5321	
5379	5170	4951	5170	
5234	5050	4875	5050	
5134	4967	4804	4967	
5050	4897	4756	4897	
4988	4848	4721	4848	
4953	4820	4698	4820	
4934	4798	4685	4798	
4934	4804	4696	4804	
4954	4827	4717	4827	
5002	4860	4745	4860	
5059	4914	4788	4914	
5134	4971	4827	4971	
5185	5009	4851	5009	
5284	5089	4903	5089	
5414	5190	4975	5190	
5577	5330	5076	5330	
5790	5502	5209	5502	
6034	5708	5354	5708	
6298	5944	5505	5944	
6669	6282	5737	6282	
7035	6590	5963	6590	
7507	6995	6262	6995	
7920	7342	6543	7342	
7691	7113	6314	7113	
7297	6758	6070	6758	
6882	6413	5823	6413	
6505	6102	5601	6102	
6195	5832	5419	5832	
5927	5619	5265	5619	
5718	5446	5148	5446	
5538	5300	5046	5300	
5334	5127	4919	5127	
5173	4988	4821	4988	
5050	4894	4754	4894	
4956	4813	4692	4813	
4872	4744	4645	4744	
4811	4688	4604	4688	
4780	4666	4584	4666	
4756	4646	4578	4646	
4749	4639	4571	4639	
4767	4655	4584	4655	
4803	4686	4607	4686	
4866	4743	4655	4743	
4913	4778	4677	4778	
4994	4839	4717	4839	
5103	4934	4790	4934	
5222	5026	4860	5026	
5373	5147	4945	5147	
5560	5304	5059	5304	
5796	5504	5204	5504	
6070	5742	5356	5742	
6429	6077	5583	6077	
6794	6396	5810	6396	
7172	6704	6047	6704	
7562	7039	6299	7039	
7432	6882	6137	6882	
7059	6553	5924	6553	
6626	6206	5669	6206	
6303	5919	5474	5919	
5995	5669	5294	5669	
5764	5480	5168	5480	
5555	5308	5048	5308	
5346	5125	4918	5125	
5153	4967	4802	4967	
5013	4850	4714	4850	
4896	4753	4643	4753	
4799	4671	4586	4671	
4724	4611	4537	4611	
4672	4566	4511	4566	
4635	4540	4481	4540	
4608	4516	4463	4516	
4601	4508	4467	4508	
4608	4515	4475	4515	
4641	4541	4489	4541	
4691	4589	4529	4589	
4758	4642	4578	4642	
4857	4729	4646	4729	
4978	4825	4716	4825	
5090	4920	4782	4920	
5201	5003	4839	5003	
5369	5140	4931	5140	
5584	5315	5065	5315	
5859	5562	5242	5562	
6203	5869	5440	5869	
6563	6195	5657	6195	
6926	6488	5878	6488	
7273	6787	6119	6787	
7207	6700	6006	6700	
6829	6357	5779	6357	
6437	6039	5552	6039	
6114	5765	5364	5765	
5869	5571	5230	5571	
5650	5392	5119	5392	
5392	5166	4950	5166	
5158	4971	4806	4971	
5002	4842	4716	4842	
4866	4728	4627	4728	
4752	4636	4561	4636	
4665	4559	4503	4559	
4584	4494	4458	4494	
4540	4456	4426	4456	
4511	4437	4415	4437	
4483	4415	4401	4415	
4468	4401	4387	4401	
4473	4400	4391	4400	
