 800	 800	 800	 800	
11360	10222	9038	10222	
9744	8840	7866	8840	
8783	8034	7209	8034	
8321	7647	6880	7647	
7924	7302	6602	7302	
7610	7046	6387	7046	
7340	6812	6202	6812	
7107	6623	6062	6623	
6837	6387	5870	6387	
6601	6190	5718	6190	
6436	6044	5603	6044	
6302	5931	5514	5931	
6177	5835	5439	5835	
6088	5766	5391	5766	
6033	5714	5356	5714	
5997	5686	5323	5686	
5989	5682	5327	5682	
6049	5728	5372	5728	
6112	5786	5410	5786	
6182	5843	5469	5843	
6263	5909	5508	5909	
6371	6002	5588	6002	
6535	6132	5696	6132	
6694	6277	5804	6277	
6912	6445	5951	6445	
7115	6616	6088	6616	
7386	6853	6271	6853	
7796	7212	6536	7212	
8327	7684	6905	7684	
8863	8144	7288	8144	
9478	8677	7747	8677	
10192	9242	8265	9242	
10166	9199	8162	9199	
8983	8195	7345	8195	
8424	7715	6952	7715	
7978	7346	6644	7346	
7615	7030	6394	7030	
7316	6772	6188	6772	
7055	6554	6016	6554	
6800	6343	5848	6343	
6545	6128	5682	6128	
6343	5956	5541	5956	
6177	5823	5446	5823	
6049	5714	5364	5714	
5928	5611	5284	5611	
5841	5540	5231	5540	
5778	5496	5193	5496	
5742	5463	5173	5463	
5748	5469	5183	5469	
5789	5505	5216	5505	
5846	5555	5262	5555	
5922	5621	5310	5621	
6003	5689	5364	5689	
6114	5780	5433	5780	
6244	5887	5515	5887	
6412	6018	5620	6018	
6584	6156	5731	6156	
6799	6342	5876	6342	
7091	6587	6069	6587	
7475	6932	6322	6932	
7976	7375	6660	7375	
8476	7816	7038	7816	
9032	8276	7440	8276	
9551	8720	7867	8720	
9111	8300	7403	8300	
8495	7790	6995	7790	
8033	7390	6684	7390	
7618	7026	6391	7026	
7285	6747	6165	6747	
6982	6485	5957	6485	
6723	6266	5785	6266	
6473	6057	5617	6057	
6253	5874	5478	5874	
6065	5714	5356	5714	
5900	5578	5258	5578	
5766	5467	5164	5467	
5644	5371	5094	5371	
5559	5299	5042	5299	
5503	5255	5009	5255	
5477	5235	4999	5235	
5469	5239	5009	5239	
5511	5277	5045	5277	
5552	5311	5073	5311	
5623	5365	5117	5365	
5711	5439	5175	5439	
5839	5548	5258	5548	
5968	5648	5335	5648	
6101	5749	5405	5749	
6282	5899	5521	5899	
6492	6070	5658	6070	
6773	6315	5854	6315	
7130	6639	6089	6639	
7595	7047	6404	7047	
8097	7473	6762	7473	
8580	7887	7123	7887	
9008	8262	7459	8262	
8655	7918	7099	7918	
8179	7493	6759	7493	
7733	7113	6460	7113	
7332	6772	6182	6772	
7010	6496	5963	6496	
6715	6252	5782	6252	
6443	6022	5597	6022	
6216	5835	5445	5835	
6013	5660	5312	5660	
5818	5497	5193	5497	
5651	5369	5091	5369	
5516	5254	5004	5254	
5403	5159	4936	5159	
5309	5083	4871	5083	
5265	5048	4849	5048	
5245	5037	4850	5037	
5236	5035	4850	5035	
5264	5070	4887	5070	
5303	5101	4911	5101	
5363	5144	4948	5144	
5460	5222	5006	5222	
5562	5298	5055	5298	
5696	5406	5137	5406	
5851	5541	5247	5541	
6031	5679	5355	5679	
6237	5853	5488	5853	
6497	6069	5660	6069	
6813	6354	5861	6354	
