 988	 988	 988	 988	
5541	5406	4748	5406	
5304	5150	4622	5150	
5126	4970	4456	4970	
5015	4864	4393	4864	
4922	4788	4358	4788	
4856	4768	4315	4768	
4796	4697	4295	4697	
4790	4666	4255	4666	
4765	4622	4240	4622	
4713	4570	4182	4570	
4663	4538	4163	4538	
4626	4527	4171	4527	
4593	4499	4154	4499	
4551	4482	4175	4482	
4532	4473	4128	4473	
4522	4440	4131	4440	
4483	4430	4140	4430	
4475	4422	4110	4422	
4455	4410	4096	4410	
4469	4416	4102	4416	
4492	4436	4123	4436	
4472	4422	4153	4422	
4475	4419	4123	4419	
4491	4443	4106	4443	
4510	4449	4136	4449	
4537	4476	4146	4476	
4571	4507	4154	4507	
4587	4493	4168	4493	
4598	4535	4210	4535	
4637	4565	4248	4565	
4721	4621	4274	4621	
4770	4649	4297	4649	
4832	4698	4357	4698	
4894	4766	4394	4766	
4963	4840	4443	4840	
5105	4961	4491	4961	
5267	5141	4594	5141	
5566	5385	4763	5385	
5470	5223	4716	5223	
5249	4973	4564	4973	
5143	4884	4514	4884	
5067	4782	4468	4782	
4999	4742	4410	4742	
4952	4703	4401	4703	
4860	4642	4376	4642	
4831	4601	4336	4601	
4793	4571	4303	4571	
4724	4529	4278	4529	
4667	4496	4277	4496	
4654	4470	4241	4470	
4628	4436	4212	4436	
4565	4415	4230	4415	
4554	4408	4217	4408	
4537	4387	4174	4387	
4526	4376	4190	4376	
4485	4362	4182	4362	
4472	4345	4183	4345	
4465	4345	4169	4345	
4481	4368	4193	4368	
4482	4349	4188	4349	
4497	4357	4224	4357	
4493	4378	4212	4378	
4525	4374	4189	4374	
4553	4409	4210	4409	
4571	4417	4229	4417	
4608	4452	4251	4452	
4643	4479	4273	4479	
4683	4517	4290	4517	
4711	4536	4303	4536	
4792	4568	4341	4568	
4837	4629	4378	4629	
4911	4679	4439	4679	
4955	4743	4448	4743	
5076	4857	4490	4857	
5214	4989	4585	4989	
5428	5214	4691	5214	
5277	5061	4587	5061	
5153	4881	4505	4881	
5083	4829	4461	4829	
4996	4784	4454	4784	
4944	4732	4437	4732	
4886	4693	4422	4693	
4829	4642	4360	4642	
4775	4597	4326	4597	
4721	4556	4291	4556	
4682	4520	4281	4520	
4646	4504	4279	4504	
4590	4456	4260	4456	
4568	4423	4196	4423	
4526	4401	4213	4401	
4502	4383	4213	4383	
4481	4369	4218	4369	
4454	4357	4197	4357	
4438	4338	4199	4338	
4434	4327	4184	4327	
4431	4336	4185	4336	
4445	4340	4193	4340	
4441	4347	4194	4347	
4456	4354	4187	4354	
4453	4357	4205	4357	
4481	4371	4211	4371	
4509	4389	4248	4389	
4541	4417	4218	4417	
4560	4436	4267	4436	
4590	4471	4269	4471	
4648	4508	4304	4508	
4676	4530	4275	4530	
4729	4570	4355	4570	
4789	4607	4383	4607	
4865	4675	4427	4675	
4917	4720	4413	4720	
5033	4815	4469	4815	
5102	4908	4515	4908	
5312	5103	4596	5103	
5161	4932	4489	4932	
5086	4833	4481	4833	
5022	4794	4445	4794	
4982	4747	4417	4747	
4884	4701	4423	4701	
4852	4669	4399	4669	
4784	4607	4344	4607	
4769	4587	4341	4587	
4702	4538	4326	4538	
4636	4494	4271	4494	
4589	4465	4279	4465	
4572	4427	4240	4427	
4530	4394	4231	4394	
4487	4385	4207	4385	
4469	4357	4220	4357	
4429	4335	4190	4335	
4415	4321	4184	4321	
4394	4299	4159	4299	
4384	4288	4179	4288	
4363	4287	4171	4287	
4365	4296	4186	4296	
4397	4302	4186	4302	
4378	4304	4189	4304	
4410	4323	4206	4323	
4425	4334	4203	4334	
4461	4364	4224	4364	
4498	4396	4237	4396	
4515	4407	4251	4407	
4553	4437	4252	4437	
4582	4476	4259	4476	
4632	4502	4318	4502	
4697	4534	4346	4534	
4736	4576	4381	4576	
4807	4634	4386	4634	
4856	4692	4413	4692	
4937	4755	4455	4755	
5018	4843	4471	4843	
5206	5006	4570	5006	
5121	4905	4495	4905	
5048	4793	4449	4793	
4974	4777	4453	4777	
4951	4730	4430	4730	
4863	4694	4427	4694	
4812	4643	4406	4643	
4737	4581	4367	4581	
4715	4555	4311	4555	
4642	4526	4289	4526	
4600	4477	4269	4477	
4573	4450	4253	4450	
4537	4416	4249	4416	
4468	4366	4204	4366	
4446	4361	4199	4361	
4408	4327	4185	4327	
4392	4308	4181	4308	
4347	4282	4157	4282	
4348	4273	4185	4273	
4338	4274	4172	4274	
4326	4268	4150	4268	
4326	4290	4190	4290	
4352	4277	4167	4277	
4346	4282	4196	4282	
4350	4306	4196	4306	
4380	4301	4190	4301	
4403	4337	4212	4337	
4451	4367	4203	4367	
4475	4388	4228	4388	
4497	4405	4256	4405	
4537	4444	4272	4444	
4565	4475	4314	4475	
4637	4514	4325	4514	
4707	4547	4360	4547	
4730	4594	4381	4594	
4823	4649	4424	4649	
4894	4719	4436	4719	
4962	4796	4486	4796	
5122	4932	4504	4932	
5042	4851	4477	4851	
4977	4760	4437	4760	
4946	4745	4417	4745	
4895	4712	4413	4712	
4845	4681	4399	4681	
4794	4641	4396	4641	
4741	4571	4352	4571	
4675	4541	4339	4541	
4614	4503	4290	4503	
4571	4460	4271	4460	
4504	4430	4246	4430	
4484	4391	4229	4391	
4414	4354	4185	4354	
4380	4321	4195	4321	
4362	4309	4184	4309	
4321	4279	4163	4279	
4298	4253	4149	4253	
4270	4244	4152	4244	
4283	4243	4152	4243	
4250	4226	4114	4226	
4273	4245	4173	4245	
4280	4253	4172	4253	
4291	4242	4159	4242	
4327	4281	4183	4281	
4335	4291	4186	4291	
4352	4307	4177	4307	
4385	4350	4223	4350	
4423	4361	4218	4361	
4465	4374	4237	4374	
4504	4405	4260	4405	
4524	4451	4294	4451	
4596	4493	4319	4493	
4650	4517	4342	4517	
4730	4578	4380	4578	
4763	4614	4384	4614	
4813	4673	4396	4673	
4903	4741	4421	4741	
5024	4862	4466	4862	
4987	4833	4469	4833	
4954	4736	4397	4736	
4907	4728	4393	4728	
4855	4701	4403	4701	
4827	4659	4413	4659	
4769	4625	4393	4625	
4689	4558	4339	4558	
4651	4518	4303	4518	
4570	4469	4284	4469	
4545	4439	4225	4439	
4474	4405	4241	4405	
4427	4358	4195	4358	
4387	4324	4172	4324	
4350	4289	4157	4289	
4321	4267	4148	4267	
4292	4244	4146	4244	
4265	4227	4140	4227	
4253	4209	4118	4209	
4251	4210	4135	4210	
4225	4202	4129	4202	
4245	4204	4156	4204	
4241	4204	4135	4204	
4238	4213	4140	4213	
4283	4243	4179	4243	
4305	4263	4172	4263	
4318	4275	4190	4275	
4365	4299	4187	4299	
4366	4323	4206	4323	
4420	4351	4211	4351	
4471	4392	4231	4392	
4524	4421	4280	4421	
4574	4466	4296	4466	
4629	4496	4334	4496	
4662	4538	4347	4538	
4740	4581	4350	4581	
4793	4632	4385	4632	
4877	4699	4386	4699	
5010	4809	4447	4809	
5005	4815	4410	4815	
4936	4717	4399	4717	
4923	4709	4389	4709	
4871	4691	4386	4691	
4759	4627	4381	4627	
4736	4601	4366	4601	
4651	4547	4342	4547	
4626	4509	4303	4509	
4571	4458	4271	4458	
4491	4412	4254	4412	
4457	4370	4240	4370	
4404	4341	4214	4341	
4348	4292	4186	4292	
4324	4275	4159	4275	
4269	4245	4172	4245	
4256	4212	4149	4212	
4234	4189	4107	4189	
4224	4194	4154	4194	
4206	4184	4135	4184	
4171	4170	4116	4170	
4195	4174	4113	4174	
4195	4183	4135	4183	
4230	4191	4148	4191	
4255	4220	4133	4220	
4264	4222	4157	4222	
4291	4245	4191	4245	
4332	4269	4184	4269	
4358	4298	4169	4298	
